SessionId	Time	ItemId	is_click	raw_index	session_new_index	item_new_index	tr_val_tst
RurE6mtamaTeOkxsP7QV2A	741	EXS2vZ60ad1LGfJKBdwiWg	1	3858	624	545	0
RxcGuAGjqCtMcq3pQ-KVQA	742	eHeIEqbGF8xvbZwjPm1zng	0	3861	625	77	0
RxcGuAGjqCtMcq3pQ-KVQA	742	WCod4IubRtAtwhx3IYbH5Q	1	3862	625	347	0
S-dfqUtbu7JybeU6mOTWmQ	743	Z5eukYH32_nFljOTC2DJ0g	1	3864	626	379	0
S-dfqUtbu7JybeU6mOTWmQ	744	g_lmKozW74p7EAnqkHALmQ	0	3865	626	380	0
S-dfqUtbu7JybeU6mOTWmQ	744	irDgKDkvrma1jFN_mRgQ_g	0	3866	626	666	0
S-dfqUtbu7JybeU6mOTWmQ	744	jqQwHUrZk8M6uPPw3CPoFg	0	3867	626	162	0
S-dfqUtbu7JybeU6mOTWmQ	744	bKwAjAQkOZSSlmGBxtbzeQ	0	3868	626	163	0
S-dfqUtbu7JybeU6mOTWmQ	744	vgwkBDNEWR_pkQGp1UShfA	0	3869	626	164	0
S-dfqUtbu7JybeU6mOTWmQ	744	jXL1Mfygf36id0hJytcsqg	1	3870	626	165	0
S-dfqUtbu7JybeU6mOTWmQ	745	bKwAjAQkOZSSlmGBxtbzeQ	0	3868	626	163	0
S-dfqUtbu7JybeU6mOTWmQ	745	vgwkBDNEWR_pkQGp1UShfA	0	3869	626	164	0
S-dfqUtbu7JybeU6mOTWmQ	745	TF4iJDrgB_ygfJWN4POg8A	0	3871	626	576	0
S-dfqUtbu7JybeU6mOTWmQ	745	d8WZtx4dZUvT9Sg9NXGb3Q	0	3872	626	166	0
S-dfqUtbu7JybeU6mOTWmQ	745	_7wj87KZspahqDHxbXreMQ	0	3873	626	167	0
S-dfqUtbu7JybeU6mOTWmQ	745	jqQwHUrZk8M6uPPw3CPoFg	0	3874	626	162	0
S-dfqUtbu7JybeU6mOTWmQ	745	bKwAjAQkOZSSlmGBxtbzeQ	0	3875	626	163	0
S-dfqUtbu7JybeU6mOTWmQ	745	vgwkBDNEWR_pkQGp1UShfA	0	3876	626	164	0
S-dfqUtbu7JybeU6mOTWmQ	745	jXL1Mfygf36id0hJytcsqg	0	3877	626	165	0
S-dfqUtbu7JybeU6mOTWmQ	745	d8WZtx4dZUvT9Sg9NXGb3Q	1	3878	626	166	0
S0_7UeL9QjZ3h4wm6mFMeQ	746	L-WLy4mO-jZkcYOy03MbxA	0	3880	627	78	0
S0_7UeL9QjZ3h4wm6mFMeQ	746	Dfbg3m2ce1VUzJ5i6Z7IuA	0	3881	627	79	0
S0_7UeL9QjZ3h4wm6mFMeQ	746	spasJaIjM5nDOY5GWnOmoA	0	3882	627	80	0
S0_7UeL9QjZ3h4wm6mFMeQ	746	wEeidzuPp_31IR0RGaUsog	0	3883	627	81	0
S0_7UeL9QjZ3h4wm6mFMeQ	746	HnlnxofCExcZyPvubu0-vQ	1	3884	627	83	0
S1cvi1nTcJSbIn4Ma5vydw	747	fxY2-nXlAZUrawrSC2FeRQ	1	3888	628	216	0
S9bQWZ5oMA5cJHEPTr59wg	748	bQ2uuNkOxgUQRM7Y7RJDXQ	0	3891	629	72	0
S9bQWZ5oMA5cJHEPTr59wg	748	mXyLqsbe7FT1X8ZFOP8WpQ	1	3892	629	73	0
SAByddq5dcFSHeVt3xpIMw	749	0jtRI7hVMpQHpUVtUy4ITw	0	3894	630	57	0
SAByddq5dcFSHeVt3xpIMw	749	SOnbwTTlRDRrx5F4AO8kpg	1	3895	630	58	0
SBSbNqZEIuwrTpYrasz2JQ	750	7tfTtZdTBWM49p3jg0Xb_g	0	3898	631	30	0
SBSbNqZEIuwrTpYrasz2JQ	750	k10rQp_ZRcXW63Fxxkojcw	1	3899	631	31	0
SByZV0HByWV2RlxnzQ1hTg	751	CmbBOsZqXGkaFjJXfKz3CA	0	3902	632	88	0
SByZV0HByWV2RlxnzQ1hTg	751	vPqOwg2LYe0twMNYECDJ2g	0	3903	632	261	0
SByZV0HByWV2RlxnzQ1hTg	751	H5YwP30Nn4db3SojOR5Z_g	0	3904	632	89	0
SByZV0HByWV2RlxnzQ1hTg	751	KYSSxak6RZwpbjdFb5KLaw	0	3905	632	90	0
SByZV0HByWV2RlxnzQ1hTg	751	uUEKndnFbHD8mVkGiirtpA	1	3906	632	262	0
SCB94wSJlIvDkPGdB_Z_cg	752	tZnSodhPwNr4bzrwJ1CSbw	0	3907	633	372	0
SCB94wSJlIvDkPGdB_Z_cg	752	zqRmOmO38SLmv3fmeoK3hA	0	3908	633	373	0
SCB94wSJlIvDkPGdB_Z_cg	752	Fs4VBZ3zrwWmACSJfEL90w	0	3909	633	374	0
SCB94wSJlIvDkPGdB_Z_cg	752	CN5nuUQod0f8g3oh99qq0w	1	3910	633	375	0
SD48TBoKAVx_Lf-FhMEdQA	753	sXPuI9cwF8fOe08wedGebw	0	3911	634	460	0
SD48TBoKAVx_Lf-FhMEdQA	753	vcYScYOI2ijgeg8exHs1ew	0	3912	634	461	0
SD48TBoKAVx_Lf-FhMEdQA	753	iX2c4IzH_L5F6FM5GD3SUQ	1	3913	634	590	0
SDUpHdVhbaJgrbyzRRUPDA	754	YknjJfrNaz8gLiQ6p_R71A	0	3914	635	511	0
SDUpHdVhbaJgrbyzRRUPDA	754	DCmGMVEj9KiYiyydLhKvpQ	0	3915	635	512	0
SDUpHdVhbaJgrbyzRRUPDA	754	fKQOC_d38iG7al28Q5rmLg	0	3916	635	513	0
SDUpHdVhbaJgrbyzRRUPDA	754	glkEaoxbewiSMBiXs945JA	1	3917	635	514	0
SGRTUsn3lX035cupp1hc3Q	755	mr-w96_vgHpfLmQtfFkkXw	0	3918	636	226	0
SGRTUsn3lX035cupp1hc3Q	755	A5zTEcff9bMw9LhtIk8wCA	0	3919	636	434	0
SGRTUsn3lX035cupp1hc3Q	755	iXmFhJtk2Qg2xkh7mz15oQ	1	3920	636	435	0
SJ82Zf-edRL37W5CzEc3bA	756	JWN22sQ7cl9KjmIk0nMbUg	1	3921	637	541	0
SKwmLJr-T1imNAzOPu_FIg	757	o4q3YRLiWPmmhdOVUu6pCA	0	3925	638	279	0
SKwmLJr-T1imNAzOPu_FIg	757	_WEZNXybW8cu1T1KAiY08w	0	3926	638	281	0
SKwmLJr-T1imNAzOPu_FIg	757	JwdaZZJeib5m1_95CRI02w	1	3927	638	446	0
SKwmLJr-T1imNAzOPu_FIg	758	o4q3YRLiWPmmhdOVUu6pCA	0	3925	638	279	0
SKwmLJr-T1imNAzOPu_FIg	758	_WEZNXybW8cu1T1KAiY08w	0	3926	638	281	0
SKwmLJr-T1imNAzOPu_FIg	758	WLRregbgtb3t1gCtInNIhw	0	3928	638	447	0
SKwmLJr-T1imNAzOPu_FIg	758	lYFpDTiVMNrpkpFyIEcc_w	0	3929	638	448	0
SKwmLJr-T1imNAzOPu_FIg	758	jqQwHUrZk8M6uPPw3CPoFg	0	3930	638	162	0
SKwmLJr-T1imNAzOPu_FIg	758	bKwAjAQkOZSSlmGBxtbzeQ	0	3931	638	163	0
SKwmLJr-T1imNAzOPu_FIg	758	vgwkBDNEWR_pkQGp1UShfA	0	3932	638	164	0
SKwmLJr-T1imNAzOPu_FIg	758	dfV8y8A4CJc92A0c2CfqoQ	1	3933	638	667	0
SKwmLJr-T1imNAzOPu_FIg	759	bKwAjAQkOZSSlmGBxtbzeQ	0	3931	638	163	0
SKwmLJr-T1imNAzOPu_FIg	759	vgwkBDNEWR_pkQGp1UShfA	0	3932	638	164	0
SKwmLJr-T1imNAzOPu_FIg	759	wWuGa3OOQJro_XGe-GKBXA	0	3934	638	381	0
SKwmLJr-T1imNAzOPu_FIg	759	A9IUE1W6TfVXfSC6LkrWCw	0	3935	638	449	0
SKwmLJr-T1imNAzOPu_FIg	759	glVCZzuFSnf24UGYsOl2Vw	0	3936	638	450	0
SKwmLJr-T1imNAzOPu_FIg	759	shyfjdfPysUWqNV5Z-ho5Q	0	3937	638	11	0
SKwmLJr-T1imNAzOPu_FIg	759	B0sek-Mln2iCEoUd9hhaLQ	0	3938	638	319	0
SKwmLJr-T1imNAzOPu_FIg	759	jNhxnj9j_spThcSzJMaeTw	0	3939	638	12	0
SKwmLJr-T1imNAzOPu_FIg	759	vtkJXE_Vdz27rWm6mfAw6Q	0	3940	638	320	0
SKwmLJr-T1imNAzOPu_FIg	759	JcTIqoWO83FfEI9PJJHMfw	1	3941	638	13	0
SMQURSjC6QncBdRozvRT-A	760	shyfjdfPysUWqNV5Z-ho5Q	0	3945	639	11	0
SMQURSjC6QncBdRozvRT-A	760	jNhxnj9j_spThcSzJMaeTw	0	3946	639	12	0
SMQURSjC6QncBdRozvRT-A	760	JcTIqoWO83FfEI9PJJHMfw	0	3947	639	13	0
SMQURSjC6QncBdRozvRT-A	760	lG_C2J7G5YxL6lj7K9hfrQ	0	3948	639	14	0
SMQURSjC6QncBdRozvRT-A	760	gPgE8Mrkskj5TnI_I7Ll3A	0	3949	639	15	0
SMQURSjC6QncBdRozvRT-A	760	7BoijkYw3q7OcoIYrpy-Lw	1	3950	639	16	0
SPIOhAlGh7xgGgqStapT6A	761	W2NzlS8OJzGfDfr9oRz11Q	1	3956	640	94	0
SUNC-5uJCmKGGziIO5Qpag	762	MC3Dmq3HVKAkG6lWl6stKA	0	3961	641	248	0
SUNC-5uJCmKGGziIO5Qpag	762	YKxSasHeomMpM_7U2tJtGw	0	3962	641	249	0
SUNC-5uJCmKGGziIO5Qpag	762	IO_oPl6ZCYbkadw1l_O2yA	1	3963	641	250	0
SmuqmcoBmy2sYJmQF5yCZw	763	EajYu59fNT1Lr-awAsnthg	0	3966	642	550	0
SmuqmcoBmy2sYJmQF5yCZw	763	u4y1tXQ4Pd2eBSvTNTdysA	0	3967	642	551	0
SmuqmcoBmy2sYJmQF5yCZw	763	OyJDaAAMr220qkZsovCARQ	1	3968	642	552	0
Soe8QNatNNHlz6RTxTmYHw	764	HVyPxjL9R-hSFek2l-bGRQ	0	3969	643	27	0
Soe8QNatNNHlz6RTxTmYHw	764	LUmwRZzVKZ9CM7F_yH_nDQ	0	3970	643	28	0
Soe8QNatNNHlz6RTxTmYHw	764	Q9v3zXGR2TduAKzn5B1BhQ	0	3971	643	50	0
Soe8QNatNNHlz6RTxTmYHw	764	UX1mbYnDnod1XHf_UBvH8A	0	3972	643	51	0
Soe8QNatNNHlz6RTxTmYHw	764	8ATyzMAUKUCBnjJ7wpLnpw	0	3973	643	52	0
Soe8QNatNNHlz6RTxTmYHw	764	aekQAlsH7DQIq2d-HZQXLA	0	3974	643	256	0
Soe8QNatNNHlz6RTxTmYHw	764	MX2OYa2sS5ys_6AiK-gs3A	0	3975	643	257	0
Soe8QNatNNHlz6RTxTmYHw	764	u0xsQwoQUbbAW_OX1vMnog	1	3976	643	258	0
SteNphagTUp1El_BQpDawA	765	5TY6bUT3bbl9aHItiIXXqw	0	3980	644	63	0
SteNphagTUp1El_BQpDawA	765	UdpZteK09RhYcA-g6E_xfQ	1	3981	644	533	0
StkCXzqMz9ePjiVJr0Rx3A	766	v4k-nzpXQIC-FbDtd3Ja9w	0	3983	645	412	0
StkCXzqMz9ePjiVJr0Rx3A	766	PMH4oUa-bWELKogdtkWewg	0	3984	645	413	0
StkCXzqMz9ePjiVJr0Rx3A	766	bBt-9dRev6C-hXQDxDGfUA	0	3985	645	414	0
StkCXzqMz9ePjiVJr0Rx3A	766	aJduIcgXHKRiAd2PDmM__Q	0	3986	645	481	0
StkCXzqMz9ePjiVJr0Rx3A	766	8xI4hJ3nS4avEoo_l62dkw	1	3987	645	597	0
SxZurP-9-Zw56Kqjp9Empg	767	xvewmEDqEVX33YC4tE7Oig	0	3988	646	107	0
SxZurP-9-Zw56Kqjp9Empg	767	FFCzkdXM1AbMTuckTrzf-Q	0	3989	646	108	0
SxZurP-9-Zw56Kqjp9Empg	767	6bDpJirSVqt-NXz04vJ8ug	0	3990	646	114	0
SxZurP-9-Zw56Kqjp9Empg	767	QsCsoJb8-ZfjTf0jn72a0Q	0	3991	646	109	0
SxZurP-9-Zw56Kqjp9Empg	767	8yiLVWzJyyTEhYE0fVNvlA	0	3992	646	110	0
SxZurP-9-Zw56Kqjp9Empg	767	CVKOPzBVOj3_apFUmZ9ZWw	0	3993	646	115	0
SxZurP-9-Zw56Kqjp9Empg	767	rvnTFEq7R2ZHg0_CYbBNFw	1	3994	646	116	0
SyFLZSweFwqlLXkQkvEdDw	768	th4pZ5LkoIIkb1Vmu_m2DA	1	3995	647	654	0
SyFLZSweFwqlLXkQkvEdDw	769	sOPBbhDCi7bJlW7dNBuITg	0	3996	647	668	0
SyFLZSweFwqlLXkQkvEdDw	769	o13eH93qmWVNFZogkjhd9w	1	3997	647	669	0
SyFLZSweFwqlLXkQkvEdDw	770	sOPBbhDCi7bJlW7dNBuITg	0	3996	647	668	0
SyFLZSweFwqlLXkQkvEdDw	770	0FrYsoVHheQGoXEQsH2d2Q	1	3998	647	515	0
T4A5ogjFbHPZfPWdPy7dOg	771	5yZ1XmDcOEsElDeb9PlPDQ	0	4001	648	323	0
T4A5ogjFbHPZfPWdPy7dOg	771	wWuGa3OOQJro_XGe-GKBXA	0	4002	648	381	0
T4A5ogjFbHPZfPWdPy7dOg	771	A9IUE1W6TfVXfSC6LkrWCw	0	4003	648	449	0
T4A5ogjFbHPZfPWdPy7dOg	771	dGMqRagPe6QCJD5GznI9nA	1	4004	648	324	0
T4UvlpPyrRAoTAXHdd070Q	772	itqxhfV_sAgTFOfzJNN-Dg	0	4012	649	227	0
T4UvlpPyrRAoTAXHdd070Q	772	dn_ipqbm7_jUz5X3rDez_A	0	4013	649	39	0
T4UvlpPyrRAoTAXHdd070Q	772	dGLkAIlllr-h24f2gQhbqg	0	4014	649	41	0
T4UvlpPyrRAoTAXHdd070Q	772	w55sCX7ZkLIJNhl_RhwjEg	0	4015	649	43	0
T4UvlpPyrRAoTAXHdd070Q	772	FoLaxhgAf0MjObrN34SeBQ	0	4016	649	44	0
T4UvlpPyrRAoTAXHdd070Q	772	BLIJ-p5wYuAhw6Pp6mh6mw	0	4017	649	45	0
T4UvlpPyrRAoTAXHdd070Q	772	k_BaE5Mxos5mdp_YNQXyuw	0	4018	649	47	0
T4UvlpPyrRAoTAXHdd070Q	772	nEAoUNf1HrXAWidrwocozg	0	4019	649	228	0
T4UvlpPyrRAoTAXHdd070Q	772	fW8XnRboAmGZOZVPoOGWcw	0	4020	649	229	0
T4UvlpPyrRAoTAXHdd070Q	772	bpRo8L8dkhgbJhdIKa9mwA	1	4021	649	368	0
THF_XS0VDwlf4v4cxDKF1A	773	EXS2vZ60ad1LGfJKBdwiWg	0	4022	650	545	0
THF_XS0VDwlf4v4cxDKF1A	773	xFzY6vX8TuF4SK5s861KTA	1	4023	650	583	0
TIwbzlcPzq_xJvcufzutSQ	774	g_lmKozW74p7EAnqkHALmQ	0	4025	651	380	0
TIwbzlcPzq_xJvcufzutSQ	774	juVOz8a9ehjg83Gk51HKVA	0	4026	651	419	0
TIwbzlcPzq_xJvcufzutSQ	774	p8HvhJZ-_EHhmUVmZN15gg	0	4027	651	420	0
TIwbzlcPzq_xJvcufzutSQ	774	VeiL_tgw7dsl-7IcnOsh0g	0	4028	651	421	0
TIwbzlcPzq_xJvcufzutSQ	774	35lDiS--Zx-8HLwv2EZBGQ	0	4029	651	422	0
TIwbzlcPzq_xJvcufzutSQ	774	TCoBE_BkDRrK0bWrh5VueQ	1	4030	651	426	0
TVLzZizN9_xGqeg4MAKlUg	775	xvewmEDqEVX33YC4tE7Oig	0	4031	652	107	0
TVLzZizN9_xGqeg4MAKlUg	775	FFCzkdXM1AbMTuckTrzf-Q	0	4032	652	108	0
TVLzZizN9_xGqeg4MAKlUg	775	6bDpJirSVqt-NXz04vJ8ug	0	4033	652	114	0
TVLzZizN9_xGqeg4MAKlUg	775	QsCsoJb8-ZfjTf0jn72a0Q	0	4034	652	109	0
TVLzZizN9_xGqeg4MAKlUg	775	8yiLVWzJyyTEhYE0fVNvlA	0	4035	652	110	0
TVLzZizN9_xGqeg4MAKlUg	775	CVKOPzBVOj3_apFUmZ9ZWw	0	4036	652	115	0
TVLzZizN9_xGqeg4MAKlUg	775	rvnTFEq7R2ZHg0_CYbBNFw	1	4037	652	116	0
TYiDRwfIUBEos45ERdzeAw	776	5WJOM9DefIvLOIrntDIv-A	0	4038	653	267	0
TYiDRwfIUBEos45ERdzeAw	776	DizSoX0FqH_EvXSHW6wEIQ	1	4039	653	268	0
TYiDRwfIUBEos45ERdzeAw	777	5WJOM9DefIvLOIrntDIv-A	0	4038	653	267	0
TYiDRwfIUBEos45ERdzeAw	777	Sal1p68qpTKkyd4Si8OH6g	1	4040	653	134	0
TYiDRwfIUBEos45ERdzeAw	778	5WJOM9DefIvLOIrntDIv-A	0	4038	653	267	0
TYiDRwfIUBEos45ERdzeAw	778	DQf63-KJ25m-kDIMto614g	0	4041	653	135	0
TYiDRwfIUBEos45ERdzeAw	778	S24zkRnTBxIbXJ1kBRXCtw	0	4042	653	269	0
TYiDRwfIUBEos45ERdzeAw	778	8FqfLM0Kv3Grr9l8bOAlCA	1	4043	653	270	0
TYiDRwfIUBEos45ERdzeAw	779	5WJOM9DefIvLOIrntDIv-A	0	4038	653	267	0
TYiDRwfIUBEos45ERdzeAw	779	DQf63-KJ25m-kDIMto614g	0	4041	653	135	0
TYiDRwfIUBEos45ERdzeAw	779	S24zkRnTBxIbXJ1kBRXCtw	0	4042	653	269	0
TYiDRwfIUBEos45ERdzeAw	779	2mkbLBBTzJedr0rTLGPTrw	0	4044	653	271	0
TYiDRwfIUBEos45ERdzeAw	779	sYKB4nITCLLFcCZPn3QECQ	0	4045	653	181	0
TYiDRwfIUBEos45ERdzeAw	779	JYxQqBLH3La0lj9ip83M-g	0	4046	653	182	0
TYiDRwfIUBEos45ERdzeAw	779	fJ-2acaqvWOsujUTAJB-ew	1	4047	653	183	0
T_2zbAxri7sCXwfk5obWTQ	780	e880MGw6C6PJL-n3EJoY_g	0	4048	654	292	0
T_2zbAxri7sCXwfk5obWTQ	780	5eK_pgro9_LxPYDoRVJnEA	1	4049	654	293	0
TbGgl0-C3i-JtoIWAXNyOQ	781	itqxhfV_sAgTFOfzJNN-Dg	0	4052	655	227	0
TbGgl0-C3i-JtoIWAXNyOQ	781	dn_ipqbm7_jUz5X3rDez_A	0	4053	655	39	0
TbGgl0-C3i-JtoIWAXNyOQ	781	dGLkAIlllr-h24f2gQhbqg	0	4054	655	41	0
TbGgl0-C3i-JtoIWAXNyOQ	781	w55sCX7ZkLIJNhl_RhwjEg	0	4055	655	43	0
TbGgl0-C3i-JtoIWAXNyOQ	781	FoLaxhgAf0MjObrN34SeBQ	0	4056	655	44	0
TbGgl0-C3i-JtoIWAXNyOQ	781	BLIJ-p5wYuAhw6Pp6mh6mw	1	4057	655	45	0
Tdhijkl2R5_5VgeJBsYEPw	782	WwGG-NPpxyyAB_H4UdyBbA	0	4063	656	468	0
Tdhijkl2R5_5VgeJBsYEPw	782	DPLkYvNHNBEs0teU95Ocfw	0	4064	656	469	0
Tdhijkl2R5_5VgeJBsYEPw	782	5N8R7ALESZ30EoAzVJtabw	0	4065	656	470	0
Tdhijkl2R5_5VgeJBsYEPw	782	3te8dGIvzz5V5_kMIr6-Dg	1	4066	656	471	0
TedS4QG2aj5BCAQ-LOIiCA	783	jqQwHUrZk8M6uPPw3CPoFg	0	4067	657	162	0
TedS4QG2aj5BCAQ-LOIiCA	783	bKwAjAQkOZSSlmGBxtbzeQ	0	4068	657	163	0
TedS4QG2aj5BCAQ-LOIiCA	783	vgwkBDNEWR_pkQGp1UShfA	0	4069	657	164	0
TedS4QG2aj5BCAQ-LOIiCA	783	jXL1Mfygf36id0hJytcsqg	0	4070	657	165	0
TedS4QG2aj5BCAQ-LOIiCA	783	d8WZtx4dZUvT9Sg9NXGb3Q	1	4071	657	166	0
TiPST1KfSZnax3C5Z0SzJQ	784	WtA9dDDIMz-QESDSRnOYkw	0	4073	658	112	0
TiPST1KfSZnax3C5Z0SzJQ	784	kOFDVcnj-8fd3doIpCQ06A	1	4074	658	113	0
Tk07AKG3MJGnliDRinAzgA	785	MDVbJicJvqaO4WGx0vEabQ	0	4076	659	131	0
Tk07AKG3MJGnliDRinAzgA	785	OYLyMqhl5kOkd57iJsSuiw	0	4077	659	168	0
Tk07AKG3MJGnliDRinAzgA	785	RjJA9mU24stp1gzwvYqalA	0	4078	659	169	0
Tk07AKG3MJGnliDRinAzgA	785	7Xw_vv-ekUL2sTqipnKT0g	1	4079	659	170	0
TnAB8tq3ZKWatFN_hh8JOA	786	L-WLy4mO-jZkcYOy03MbxA	0	4080	660	78	0
TnAB8tq3ZKWatFN_hh8JOA	786	Dfbg3m2ce1VUzJ5i6Z7IuA	0	4081	660	79	0
TnAB8tq3ZKWatFN_hh8JOA	786	spasJaIjM5nDOY5GWnOmoA	1	4082	660	80	0
TnAB8tq3ZKWatFN_hh8JOA	787	L-WLy4mO-jZkcYOy03MbxA	0	4089	660	78	0
TnAB8tq3ZKWatFN_hh8JOA	787	Dfbg3m2ce1VUzJ5i6Z7IuA	0	4090	660	79	0
TnAB8tq3ZKWatFN_hh8JOA	787	spasJaIjM5nDOY5GWnOmoA	0	4091	660	80	0
TnAB8tq3ZKWatFN_hh8JOA	787	wEeidzuPp_31IR0RGaUsog	0	4092	660	81	0
TnAB8tq3ZKWatFN_hh8JOA	787	VdWMXE1mw1-XeAYlq2T4xQ	0	4093	660	82	0
TnAB8tq3ZKWatFN_hh8JOA	787	HnlnxofCExcZyPvubu0-vQ	0	4094	660	83	0
TnAB8tq3ZKWatFN_hh8JOA	787	XY6qCnwb_0-XB4wevloldQ	0	4095	660	84	0
TnAB8tq3ZKWatFN_hh8JOA	787	5JLUIufXwZuF_BdGdug_vA	0	4096	660	85	0
TnAB8tq3ZKWatFN_hh8JOA	787	q5X9Yyd-UPQ30MnbCRrPig	0	4097	660	86	0
TnAB8tq3ZKWatFN_hh8JOA	787	4Bw9XffSa0AMy2SrNCS2KA	1	4098	660	87	0
TnAB8tq3ZKWatFN_hh8JOA	788	spasJaIjM5nDOY5GWnOmoA	0	4091	660	80	0
TnAB8tq3ZKWatFN_hh8JOA	788	wEeidzuPp_31IR0RGaUsog	0	4092	660	81	0
TnAB8tq3ZKWatFN_hh8JOA	788	VdWMXE1mw1-XeAYlq2T4xQ	0	4093	660	82	0
TnAB8tq3ZKWatFN_hh8JOA	788	HnlnxofCExcZyPvubu0-vQ	0	4094	660	83	0
TnAB8tq3ZKWatFN_hh8JOA	788	XY6qCnwb_0-XB4wevloldQ	0	4095	660	84	0
TnAB8tq3ZKWatFN_hh8JOA	788	5JLUIufXwZuF_BdGdug_vA	0	4096	660	85	0
TnAB8tq3ZKWatFN_hh8JOA	788	q5X9Yyd-UPQ30MnbCRrPig	0	4097	660	86	0
TnAB8tq3ZKWatFN_hh8JOA	788	JWN22sQ7cl9KjmIk0nMbUg	0	4099	660	541	0
TnAB8tq3ZKWatFN_hh8JOA	788	A37lz_WjrzRwkHRLuz4v2w	0	4100	660	614	0
TnAB8tq3ZKWatFN_hh8JOA	788	WcGKG8_rDVBVx6lSTlWiDA	1	4101	660	615	0
TqO-11HeMCh5oG3uOaRqEQ	789	0nC6DvVibGPKwMp65WiU7A	1	4102	661	5	0
TstCxkfnFNUF_37eBrfbLQ	790	JMq0dz_jb6SUEvhhON6mqw	0	4106	662	35	0
TstCxkfnFNUF_37eBrfbLQ	790	EBztj5xrp6JLisU1vEuYkA	0	4107	662	37	0
TstCxkfnFNUF_37eBrfbLQ	790	CiAZtA0C8AYcPdaaKt816A	0	4108	662	218	0
TstCxkfnFNUF_37eBrfbLQ	790	45513UgSlMqWV_yAPVkXrg	0	4109	662	219	0
TstCxkfnFNUF_37eBrfbLQ	790	D_mVIUu5XyrHz-7U_z_pDg	0	4110	662	220	0
TstCxkfnFNUF_37eBrfbLQ	790	zm-nB9xWL0RWZ-zoL7JNuQ	0	4111	662	582	0
TstCxkfnFNUF_37eBrfbLQ	790	_V0yJdpXrbdKzBDoVSJGWA	0	4112	662	221	0
TstCxkfnFNUF_37eBrfbLQ	790	pidpBdWsOFfe7pWypBIoiQ	1	4113	662	222	0
TtV527nQhO9ziCMEIhGEKg	791	Z5N79y9y0d0QKTuNKqyYpQ	1	4116	663	252	0
TtV527nQhO9ziCMEIhGEKg	792	blSo58x1yUZdT30VwnpOmw	0	4117	663	253	0
TtV527nQhO9ziCMEIhGEKg	792	Yp1swb-8pO8i-6-jaK2tsA	0	4118	663	254	0
TtV527nQhO9ziCMEIhGEKg	792	Z5N79y9y0d0QKTuNKqyYpQ	0	4119	663	252	0
TtV527nQhO9ziCMEIhGEKg	792	blSo58x1yUZdT30VwnpOmw	0	4120	663	253	0
TtV527nQhO9ziCMEIhGEKg	792	Yp1swb-8pO8i-6-jaK2tsA	1	4121	663	254	0
Tu3Z3YK9VxsY0SDyadSO9w	793	itqxhfV_sAgTFOfzJNN-Dg	0	4122	664	227	0
Tu3Z3YK9VxsY0SDyadSO9w	793	dn_ipqbm7_jUz5X3rDez_A	0	4123	664	39	0
Tu3Z3YK9VxsY0SDyadSO9w	793	dGLkAIlllr-h24f2gQhbqg	0	4124	664	41	0
Tu3Z3YK9VxsY0SDyadSO9w	793	w55sCX7ZkLIJNhl_RhwjEg	0	4125	664	43	0
Tu3Z3YK9VxsY0SDyadSO9w	793	FoLaxhgAf0MjObrN34SeBQ	0	4126	664	44	0
Tu3Z3YK9VxsY0SDyadSO9w	793	BLIJ-p5wYuAhw6Pp6mh6mw	1	4127	664	45	0
TuAuPTDZEldXkOt0a-n4Xg	794	Z5eukYH32_nFljOTC2DJ0g	1	4133	665	379	0
TuAuPTDZEldXkOt0a-n4Xg	795	g_lmKozW74p7EAnqkHALmQ	0	4134	665	380	0
TuAuPTDZEldXkOt0a-n4Xg	795	irDgKDkvrma1jFN_mRgQ_g	0	4135	665	666	0
TuAuPTDZEldXkOt0a-n4Xg	795	zsYYAnHEs5qzsfazSsGkBw	0	4136	665	21	0
TuAuPTDZEldXkOt0a-n4Xg	795	hBYT8fCLe4wfbZO7p6ZE-A	0	4137	665	255	0
TuAuPTDZEldXkOt0a-n4Xg	795	LHfvOfPwLVC9ZhYZ6G3pNA	0	4138	665	22	0
TuAuPTDZEldXkOt0a-n4Xg	795	0ahghcpWQVkm4lEFwx-peA	1	4139	665	23	0
Ty6RvJ7t8CvRBZ_zt-OeKg	796	lG_C2J7G5YxL6lj7K9hfrQ	0	4147	666	14	0
Ty6RvJ7t8CvRBZ_zt-OeKg	796	gPgE8Mrkskj5TnI_I7Ll3A	0	4148	666	15	0
Ty6RvJ7t8CvRBZ_zt-OeKg	796	7BoijkYw3q7OcoIYrpy-Lw	0	4149	666	16	0
Ty6RvJ7t8CvRBZ_zt-OeKg	796	NhT6za-Rn75aa73p_Kj_0Q	0	4150	666	17	0
Ty6RvJ7t8CvRBZ_zt-OeKg	796	Zyoyb8_YFmIbJr6zzq9tlg	0	4151	666	224	0
Ty6RvJ7t8CvRBZ_zt-OeKg	796	Dfbg3m2ce1VUzJ5i6Z7IuA	0	4152	666	79	0
Ty6RvJ7t8CvRBZ_zt-OeKg	796	VdWMXE1mw1-XeAYlq2T4xQ	0	4153	666	82	0
Ty6RvJ7t8CvRBZ_zt-OeKg	796	q5X9Yyd-UPQ30MnbCRrPig	1	4154	666	86	0
Tz9ZLbOU9Oy47qJOqqWw7w	797	3-Bm90nXNtwLFyDtlj9olQ	1	4157	667	0	0
Tz9ZLbOU9Oy47qJOqqWw7w	798	9SU7ZZhaFUJJ6m2k5HKHeg	0	4158	667	1	0
